"id" "text" "screenname" "isretweet" "retweeted" "created"
https://t.co/0…" "b_kennedy14" TRUE FALSE 1417733709
"151" "540640453989654528" "If @UPS is on a Hiring Spree why did 3 dif't locations today \"forget\" to unload packages? @FortuneMagazine http://t.co/CDQrsOAkOG" "KatePatay" FALSE FALSE 1417733703
"152" "540640446599282688" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "mannix_morgan" TRUE FALSE 1417733701
"153" "540640420443602944" "When will @UPS give up its membership and board seat on #ALEC? #BlackLivesMatter" "PRUradio" FALSE FALSE 1417733695
"154" "540640396657717248" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "neverJason" TRUE FALSE 1417733689
"155" "540640219121192960" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "JoyceComfort" TRUE FALSE 1417733647
"156" "540639999323299840" "@UPS @UPSHelp I emailed and no call back !" "ShawnCalais" FALSE FALSE 1417733595
"157" "540639907702910976" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Benbb99" TRUE FALSE 1417733573
"158" "540639899599122433" "@UPS bless you for having hot young white boys as my delivery man. I will be making business with you again." "_Jaacccky" FALSE FALSE 1417733571
"159" "540639809979432961" "RT @CoralieSeright: AD: I wish my whole family could be together for Christmas. It would be great to see everyone. #WishesDelivered @UPS ht…" "itisalovelylife" TRUE FALSE 1417733549
"160" "540639801767391232" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "rodriguez_matiz" TRUE FALSE 1417733548
"161" "540639185758322688" "Never going to use @UPS again after the problems I'm having with my order. This website is the biggest joke ever." "omgurginger" FALSE FALSE 1417733401
"162" "540639135980355584" "RT @Callaghan1956: We finally found someone @ups who does care. Thanks to Mandi &amp; Anthony @UPSHelp we finally got the package delivered. Th…" "ConcreteTimes" TRUE FALSE 1417733389
"163" "540639075800481794" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "shawty_bahhh" TRUE FALSE 1417733374
"164" "540638810904596480" "Thanks @UPS  ;) http://t.co/ChBEWnpCyX" "kerrymc530" FALSE FALSE 1417733311
"165" "540638636388405248" "Fuck you @UPS Again this week you screwed me over royally because your delivery men are lazy." "F4WDiva" FALSE FALSE 1417733270
"166" "540638533095280640" "RT @Auussttiinn13: “@Evo_420: Alright @UPS , you can go ahead and deliver my package now....I've only been waiting 2 WEEKS!!!!!!” @WadeElli…" "WadeEllington" TRUE FALSE 1417733245
"167" "540638447007195136" "RT @Auussttiinn13: “@Evo_420: Alright @UPS , you can go ahead and deliver my package now....I've only been waiting 2 WEEKS!!!!!!” @WadeElli…" "Evo_420" TRUE FALSE 1417733225
"168" "540638408507269121" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "megzxlaughs" TRUE FALSE 1417733215
"169" "540638392053407744" "“@Evo_420: Alright @UPS , you can go ahead and deliver my package now....I've only been waiting 2 WEEKS!!!!!!” @WadeEllington" "Auussttiinn13" FALSE FALSE 1417733211
"170" "540638341612703746" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "BridgetMcgrenra" TRUE FALSE 1417733199
"171" "540638144136495104" "RT @UPS: Take a ride with 1 of the millions of packages we ship throughout the holidays.
https://t.co/9jchQwaRtu" "jordanalan91" TRUE FALSE 1417733152
"172" "540637901760266240" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "jayceetaylor99" TRUE FALSE 1417733095
"173" "540637682586484737" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Babyblueww_xU" TRUE FALSE 1417733042
"174" "540637620360183808" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "ThadBrown10" TRUE FALSE 1417733027
"175" "540637512361050112" "@BrickBillz @UPS  I was dead as tho!! &amp;&amp; they still ain't make it yet " "Tantalizing_Lou" FALSE FALSE 1417733002
"176" "540637492584910848" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "PrettyEyesNani_" TRUE FALSE 1417732997
"177" "540637225399365633" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "mckinney_teresa" TRUE FALSE 1417732933
"178" "540637191215407104" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "ashleyfeild" TRUE FALSE 1417732925
"179" "540637094566428672" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "cappanaccione" TRUE FALSE 1417732902
"180" "540636977020682240" "[VIDEO] Youngest @UPS driver is CUTEST kid in the world: http://t.co/zqV5zoYs8J" "ChrisMartin17" FALSE FALSE 1417732874
"181" "540636956095688704" "@Tantalizing_Lou @UPS you sad AF " "BrickBillz" FALSE FALSE 1417732869
"182" "540636811148918785" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "KLE_216" TRUE FALSE 1417732834
"183" "540636704730673152" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "IvanRamos1997" TRUE FALSE 1417732809
"184" "540636624909266944" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Jessica2452_" TRUE FALSE 1417732790
"185" "540636612019773440" "Did @UPS violate pregnancy discrimination act? #Trendingtonight w/@Veronicadlcruz @NightBeatTV 10 pm @KBCWtv http://t.co/j0wubtgdGk" "NightBeatTV" FALSE FALSE 1417732787
"186" "540636369568034816" "@ups really didn't like my shipment. Yeesh. http://t.co/2zxrQP9G0Q" "khellendrathas" FALSE FALSE 1417732729
"187" "540636315549974528" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Young_Keee" TRUE FALSE 1417732716
"188" "540636207525675008" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "xfannybixchx" TRUE FALSE 1417732691
"189" "540636105146916864" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "rawrdillyy" TRUE FALSE 1417732666
"190" "540636034594529280" "@UPS service is so frustrating! An option to change delivery address but it doesn't let me click/actually change the details " "Snarfcat_" FALSE FALSE 1417732649
"191" "540635933905661952" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "oliviapickle_" TRUE FALSE 1417732625
"192" "540635870748213248" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "nicoleflood21" TRUE FALSE 1417732610
"193" "540635840482136065" "@UPS I wish I had a big booty bitch" "JajiFootbal93" FALSE FALSE 1417732603
"194" "540635786102968321" "@UPS has a Star Warsian sense of humor. http://t.co/KrI6ofw5ej" "rawkwell" FALSE FALSE 1417732590
"195" "540635702518902786" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "JordanArnold24" TRUE FALSE 1417732570
"196" "540635675834335232" "@UPS thanks for the quick response I just emailed them" "jonismrnibs" FALSE FALSE 1417732564
"197" "540635659971883008" "\"@UPS: 
https://t.co/me6VGdbuC5\" so sweet" "cm_guillot" FALSE FALSE 1417732560
"198" "540635598974095361" "so @ups loses my fire tv stick, and @amazon offers to order me a new one but it's back ordered till January.  #WTF #happybirthdaytome" "MagniPater" FALSE FALSE 1417732545
"199" "540635172274585600" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "carlibieber07" TRUE FALSE 1417732444
"200" "540634978003189760" "Between @Target sending a box w/O enough packaging and @UPS mishandling the box, my drinking glasses are broke #cool #butnotreally #fixit" "kellyannedemay" FALSE FALSE 1417732397
"201" "540634912458833920" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "nse1129" TRUE FALSE 1417732382
"202" "540634700063465475" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "SakarinKay" TRUE FALSE 1417732331
"203" "540634664982282240" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "kaaaylalala" TRUE FALSE 1417732323
"204" "540634358449971200" ".@DHLAmericas sets a 4.9% #shipping rate increase for 2015 to match the hike of @UPS: http://t.co/2yNYoTURnV" "PACStrapping" FALSE FALSE 1417732250
"205" "540633489062649856" "Wondering why @UPS left my packages in front of my door when I wasn't home. Someone could of stolen my clothes @UPSHelp #okay" "ElviaJimenez" FALSE FALSE 1417732042
"206" "540633352483512320" "@UPS everyday you keep updating my delivery date to 8pm..then once 8pm hits it changes to tomorrow..4 times now. 4 days late" "jonismrnibs" FALSE FALSE 1417732010
"207" "540633239778754560" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Its_ColinSmith" TRUE FALSE 1417731983
"208" "540633121922625536" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "MsGloriaDesire" TRUE FALSE 1417731955
"209" "540632933191938048" "RT @shoplivedan330: AD: I wish my whole family could get together and surprise my mother for her 94th birthday. #WishesDelivered @UPS http:…" "crochetragrug" TRUE FALSE 1417731910
"210" "540632880507260928" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "destinylawson9" TRUE FALSE 1417731897
"211" "540632802840961024" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "jskylesbcglobal" TRUE FALSE 1417731879
"212" "540632726555340801" "RT @RiversideVC: Thanks to @Springettslive, Kollide-a-Scope, @UPS, Reach Academy along with so many others from @RiversideVC for Toy Event …" "AndyChapman48" TRUE FALSE 1417731861
"213" "540632718694834176" "@UPS  with all the current door step robberies could you invest in camouflage packaging?   #cancelwifesVISA http://t.co/Enc8JqF7Qh" "Ben_Kratochvil" FALSE FALSE 1417731859
"214" "540632681101672448" "@UPS WTF!? Package is missing for 3 days, then it shows up and you've destroyed everything inside. #useless #assholes" "garage_land" FALSE FALSE 1417731850
"215" "540632614927745024" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "undawningdead" TRUE FALSE 1417731834
"216" "540632559471038465" "@UPS you are late with my package " "falllinlust" FALSE FALSE 1417731821
"217" "540632533122437120" "@UPS knowing the restrictions these guys now have Mr. Ernie is a very special man the time he took with this boy had to be his lunch &amp; break" "blueyeschainsaw" FALSE FALSE 1417731815
"218" "540632488813400065" "LMFAOOOO

“@UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. #WishesDelivered
https://t.co/BEBJJ69cqn”" "lynjaaedesiree" FALSE FALSE 1417731804
"219" "540632419045740544" "If you guessed @UPS and @BestBuy, you get a cookie: \"18 Companies Leading the 3-D Printing Conversion\" http://t.co/LbCnTBmsy2" "joebaugnet" FALSE FALSE 1417731787
"220" "540632295485763585" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "dylanbell910" TRUE FALSE 1417731758
"221" "540632205299822595" "Ummm excuse me @UPS where is my package ?!" "MahoganyBelle_" FALSE FALSE 1417731736
"222" "540632151159746560" "RT @gentrify_rwood: .@UPS What's best way to make sure my @madewell1937 packages aren't stolen by neighbors? They seem to prefer @Aeroposta…" "RidgewoodBeat" TRUE FALSE 1417731723
"223" "540632063830130691" "@UPS what's the deal here? http://t.co/Rvuutdg6mZ" "1albagubrath" FALSE FALSE 1417731703
"224" "540632046205673472" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "blueyeschainsaw" TRUE FALSE 1417731698
"225" "540631893608497152" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "BridgetKarpman" TRUE FALSE 1417731662
"226" "540631789904351232" "RT @CanterioIntUSA: Check out this wish. Every wish shared with #WishesDelivered, @UPS will donate $1 to 1 of 3 charity partners. http://t.…" "Northquahog48" TRUE FALSE 1417731637
"227" "540631212721594368" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "ERYNdelaney" TRUE FALSE 1417731500
"228" "540631068505038848" "The new @USPS app is awesome, @UPS &amp; @FedEx could learn from it #business" "rushvideos" FALSE FALSE 1417731465
"229" "540630975584038912" "“@UPS: Tag your wishes with #WishesDelivered and we will donate $1 (up to $100k) to our charity partners: http://t.co/fxlzK44anv” FUCK UPS" "RonnieU_50" FALSE FALSE 1417731443
"230" "540630972518383616" "i would literally scream if i wasn't at work your system is incredibly frustrating to work with @ups" "WeirdoQueen" FALSE FALSE 1417731442
"231" "540630904201572353" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "DavidAPaul" TRUE FALSE 1417731426
"232" "540630874233241600" "Hey @UPS and @FedEx, please stop handing off my packages to my shitty local @USPS office. It's filled with asshats." "thejessgoodwin" FALSE FALSE 1417731419
"233" "540630747355574273" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "animal3360" TRUE FALSE 1417731389
"234" "540630634902069248" "@UPS still waiting on my parcel that was meant to come yesterday and then today but nothing sat in alday day yest and today #findmyparcel" "prolaz22" FALSE FALSE 1417731362
"235" "540630325207252992" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "JamisonNuijens" TRUE FALSE 1417731288
"236" "540630172287115264" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "TheBigCQ" TRUE FALSE 1417731252
"237" "540630157766434817" "@UPS wow I love it ❤️❤️" "Karoom222" FALSE FALSE 1417731248
"238" "540630150036340736" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "c_longenecker" TRUE FALSE 1417731246
"239" "540629749249613825" "hey @ups your system and customer support is awful" "WeirdoQueen" FALSE FALSE 1417731151
"240" "540629466423123968" "So sick of all my packages being screwed with by @UPS! Don't tell me something is out for deliver since WEDNESDAY and not deliver!!" "lilcoffeeshoppe" FALSE FALSE 1417731083
"241" "540629414867116038" "@UPS funny how our package says they tried to deliver &amp; we were closed yet our lights are on and the open sign is easy to see #unacceptable" "kfrazzz" FALSE FALSE 1417731071
"242" "540629274232123393" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "ATJ65300" TRUE FALSE 1417731038
"243" "540629140995440641" "What is your problem @UPS ?! You have said my packages were out for delivery for TWO DAYS and now you changed it again?! Thanks for nothing!" "lilcoffeeshoppe" FALSE FALSE 1417731006
"244" "540628435346153473" "@UPS my package was transferred to @USPS , but my tracking number from ups isn't working on their site.. why?" "been__fuego" FALSE FALSE 1417730838
"245" "540628394049040385" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "___celiaaa" TRUE FALSE 1417730828
"246" "540628258099056640" "@UPS @UPSHelp plz i need your help. i need to know why its getting delayed" "WontonDesigns" FALSE FALSE 1417730795
"247" "540628252591546369" ". @UPS I appreciate you saying my package was signed for except all you did was leave it outside my front door." "stxrlesseyes" FALSE FALSE 1417730794
"248" "540627869098315777" "2nd year in a row @UPS is completely unprepared for peak. Thanks for no delivery today! Last year, no pick up for a week." "TomLeb" FALSE FALSE 1417730703
"249" "540627833173712896" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "carolinenisbett" TRUE FALSE 1417730694
"250" "540627708003487744" "@UPS Cutest thing ever. ☺️" "DeborahTooCool_" FALSE FALSE 1417730664
"251" "540627515833081856" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "RikkiMaiIrons" TRUE FALSE 1417730618
"252" "540627485441130497" "RT @UPS: Take a ride with 1 of the millions of packages we ship throughout the holidays.
https://t.co/9jchQwaRtu" "RedRiverUPSers" TRUE FALSE 1417730611
"253" "540627378649968641" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "__xoxoRB" TRUE FALSE 1417730586
"254" "540627268113281026" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "tammy10111" TRUE FALSE 1417730559
"255" "540627211104296960" "@UPS Way to go above and beyond #UPS! Awesome story!" "LovelymarisaT" FALSE FALSE 1417730546
"256" "540627154216562689" "rad @UPS Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/wsUS3Nfe3O  #WishesDelivered" "RigginsConst" FALSE FALSE 1417730532
"257" "540627142577762305" "@UPS not very happy right now because now, my tracking says exception now so I may not get my mouse today :(" "WontonDesigns" FALSE FALSE 1417730529
"258" "540627043398852608" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "GladisMishell" TRUE FALSE 1417730506
"259" "540626974285524992" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "LoisMarketing" TRUE FALSE 1417730489
"260" "540626937279180800" "RT @unicefusa: 23K winter clothing kits arrive in Iraq for #ChildrenofSyria, thx to UNICEF &amp; @UPS volunteers! http://t.co/dUJDYLY3s8 http:/…" "LindaDHendrick1" TRUE FALSE 1417730480
"261" "540626889527001088" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "LovelymarisaT" TRUE FALSE 1417730469
"262" "540626836011507714" "In order to pick up my Christmas cards from @ups, I must bring a passport, a driver's license, a utility bill &amp; rights to my firstborn child" "minnickkatie" FALSE FALSE 1417730456
"263" "540626669979967488" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "lanihartsock" TRUE FALSE 1417730417
"264" "540626652766957568" "Colorado Four Year Old Enjoys Wearing Brown Thanks to UPS http://t.co/Z6mSH78eTb @ups #news" "WCCBNewsRising" FALSE FALSE 1417730413
"265" "540626627194265600" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "KaylaLauren__" TRUE FALSE 1417730406
"266" "540626491873452032" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "giannarobey" TRUE FALSE 1417730374
"267" "540626446616887299" "RT @MythicDocWho: @CBSNews reported abt @UPS drivers mishandling pkgs this is how boxes were delivered to us today @UPS_News @ABC http://t.…" "HERENISTARION" TRUE FALSE 1417730363
"268" "540626444704305152" "RT @MythicDocWho: @CBSNews reported abt @UPS drivers mishandling pkgs this is how boxes were delivered to us today @UPS_News @ABC http://t.…" "GrowGaia" TRUE FALSE 1417730363
"269" "540626338135040000" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "breanna352" TRUE FALSE 1417730338
"270" "540626334121463809" "RT @unicefusa: 23K winter clothing kits arrive in Iraq for #ChildrenofSyria, thx to UNICEF &amp; @UPS volunteers! http://t.co/dUJDYLY3s8 http:/…" "dj_mac_nificent" TRUE FALSE 1417730337
"271" "540626270913306625" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "jb5alive" TRUE FALSE 1417730321
"272" "540626059809415168" "Where the hell is my stuff @UPS" "BrennanWalsh8" FALSE FALSE 1417730271
"273" "540625968885694464" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "LSypin" TRUE FALSE 1417730249
"274" "540625948333588481" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "ajkelley29" TRUE FALSE 1417730245
"275" "540625756070899712" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "maddie_30" TRUE FALSE 1417730199
"276" "540625462700302336" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Saintlynna" TRUE FALSE 1417730129
"277" "540625435122741248" "RT @UPS: MX has a $507 bn import-export market. See a panel of experts discuss how businesses can leverage this opportunity: http://t.co/Gx…" "clittlejohn5" TRUE FALSE 1417730122
"278" "540625431184285696" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "KayMarsh22" TRUE FALSE 1417730121
"279" "540625349218816000" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "she_shee93" TRUE FALSE 1417730102
"280" "540625245887926273" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "JenMasui" TRUE FALSE 1417730077
"281" "540625236958646272" "@Evo_420 @UPS I've been waiting two days :(" "Cameron_King_" FALSE FALSE 1417730075
"282" "540624874952491008" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "KODMade" TRUE FALSE 1417729989
"283" "540624712234070016" "@TheUPSStoreCare But @UPS service is far far worse.  4 hours trying to get an operator to deliver something and no success." "ArrogantHair" FALSE FALSE 1417729950
"284" "540624648002879488" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "klambert2018" TRUE FALSE 1417729935
"285" "540624484110442498" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "its_casssiee" TRUE FALSE 1417729895
"286" "540624367978164224" "I don't get @ups my package in Spokane @ 3:30am already delayed why not put out 4 delivery. other times it get to spo later &amp; still goes out" "JMooch82" FALSE FALSE 1417729868
"287" "540624255013355520" "RT @shoplivedan330: AD: I wish my whole family could get together and surprise my mother for her 94th birthday. #WishesDelivered @UPS http:…" "patyie66" TRUE FALSE 1417729841
"288" "540624231222898689" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "_QueenMisfit_" TRUE FALSE 1417729835
"289" "540624230334074881" "“@UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/8Z5EPW4pLe
https://t.co/Awqh4wNUFU”" "Hannahnoelle__x" FALSE FALSE 1417729835
"290" "540624220959821824" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "marygrace_5" TRUE FALSE 1417729833
"291" "540624152349401088" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "DebBuhrman" TRUE FALSE 1417729816
"292" "540623614295670784" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Dragoninfighter" TRUE FALSE 1417729688
"293" "540623597262221312" "@ups I am tired of you saying you lost my packages!  I depend on you to get my packages here on time but you keep letting me down" "kkirchen" FALSE FALSE 1417729684
"294" "540623416638705664" "@MrEricAngelo @UPS weird" "MichaelYoung06" FALSE FALSE 1417729641
"295" "540623360359550976" "I order things online regularly, I hate it when UPS is delivering, I&amp;#39;ve had to call their... #upssucks @UPS - http://t.co/DqCpM3b15I" "SuckyUPS" FALSE FALSE 1417729628
"296" "540623279875039232" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Brittsimone1025" TRUE FALSE 1417729608
"297" "540623116855443456" "So disappointed in @ups. I paid $90 on Tuesday to make sure a package was delivered today. Thanks for making me the worst mom ever." "BookaliciousPam" FALSE FALSE 1417729570
