"id" "text" "screenname" "isretweet" "retweeted" "created"
"159" "539529594965983232" "Thanks @UPS, you're the best. http://t.co/ubCBfefEWk" "joshansiel" FALSE FALSE 1417468854
"160" "539529413357211649" "@UPS which should make this person stop and think, Hey! maybe I shouldn't leave this package because it doesn't look like anyone's HOME!!!!" "dlite912" FALSE FALSE 1417468810
"161" "539529198038429696" "@UPS Pretty sure it was the \"newly hired\" driver who took it, since there were several infonotices posted on the front door" "dlite912" FALSE FALSE 1417468759
"162" "539528857712594944" "@UPS When I got home my package was no where to be found and the much sought after DB 8's, which I bought for my husband have gone buh bye" "dlite912" FALSE FALSE 1417468678
"163" "539528582931165184" "@UPS Thx to all your \"newly hired\" drivers who thinks it's ok to leave packages at the front door over the Thanksgiving Holiday!" "dlite912" FALSE FALSE 1417468612
"164" "539528461480493056" "Um @UPS notice the 2:55 pm timestamp on this email? http://t.co/IIC1mwn5Gr" "orangelamb" FALSE FALSE 1417468583
"165" "539528235919638528" "@judicialnetwork aljazeeraenglish wants to speak w/carrie severino re @peggyyoung vs @ups @SCOTUS 202-247-5225 james.hamilton@aljazeera.net" "hamiltja" FALSE FALSE 1417468530
"166" "539527987281264640" "RT @mgulledge: Just watched the @UPS guy walk up to my door from the truck, drop the package and leave without knocking. #customerservice" "GripeO_Outreach" TRUE FALSE 1417468470
"167" "539526754252357632" "You know it's @UPS temp. worker season when they put small packages right in front of your garage door to run over. #tiremarks" "nekono" FALSE FALSE 1417468176
"168" "539526560236457984" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "MommyMusings" TRUE FALSE 1417468130
"169" "539525476511780864" "Ordered a fairly expensive bracelette from @Groupon . @UPS lost it and now no one will help me! I am out the money and have nothing" "Smiley_Bandana" FALSE FALSE 1417467872
"170" "539525020700405762" "#CyberMonday reminds us of our role in #lighting the way for #logistics leaders like @UPS http://t.co/ZniqEgnWez http://t.co/6Vmu5UOIJA" "AEILighting" FALSE FALSE 1417467763
"171" "539524201636700160" "@UPS what's going on man??? http://t.co/rhhGhTzhPw" "Dropshot_v2" FALSE FALSE 1417467568
"172" "539524064650346496" "@BGRHYMES @TheUPSStore @UPS ok... I'll let Amazon know that. " "41DMBPhotog" FALSE FALSE 1417467535
"173" "539523450428088320" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "runitbymom" TRUE FALSE 1417467389
"174" "539523333658652673" "Pregnant Pause? Our profs avail re: #SCOTUS @UPS case--female driver w/big delivery issue. @wsjcareers http://t.co/uCxuZAbznC" "WhartonSchoolPR" FALSE FALSE 1417467361
"175" "539523027604885505" "Thanks @UPS for leaving my packages in the driveway for over six hours and not have the common courtesy to bag them to keep them dry." "artpenguinpoop" FALSE FALSE 1417467288
"176" "539522991399636992" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "nikkibankert34" TRUE FALSE 1417467279
"177" "539522925599391744" "@UPS @TheRebelChick @ToysForTots_USA @SalvationArmyUS @BGCA_Clubs #WishesDelivered is there a rsvp?" "conner_mrs" FALSE FALSE 1417467263
"178" "539522584065216512" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "TheRebelChick" TRUE FALSE 1417467182
"179" "539522448761569280" "@UPS you guys are hype" "justinfetzer" FALSE FALSE 1417467150
"180" "539522420327985152" "#UPS probably #discriminates if they use staffing companies that ask about gender, citizenship status up front. Why even ask that? @ups" "Wildstraw79" FALSE FALSE 1417467143
"181" "539521730960568320" "I got an email from a staffing agency recruiting for @UPS job, they wanted to know my gender and if I was a citizen, GC holder or #h1b." "Wildstraw79" FALSE FALSE 1417466979
"182" "539521670281584640" "Boycott @UPS for their disgusting position on pregnant employees!" "sdinup" FALSE FALSE 1417466964
"183" "539520991442272256" "RT @UPS: Can you guess how many hours it took to create our winter wonderland? #WishesDelivered http://t.co/oVoTzPTZnr
https://t.co/q0ROq9i…" "jend420" TRUE FALSE 1417466802
"184" "539520545579364354" "Been waiting all day for @UPS to show up. I know as soon as I leave they will come and I will get that stupid \"we missed you \" note" "F_ckyeahGenna" FALSE FALSE 1417466696
"185" "539519902672232448" "Seriously, @UPS, this is the second time your driver is attempting to deliver my package to the wrong address in the last two weeks" "RaziAhmad6" FALSE FALSE 1417466543
"186" "539519540581781504" "Just watched the @UPS guy walk up to my door from the truck, drop the package and leave without knocking. #customerservice" "mgulledge" FALSE FALSE 1417466456
"187" "539519077879152640" "@UPS is #hiring in and around the #Boston area. Check out http://t.co/GNK5PHYC2d for more information. #jobsearch" "NortheastUPSers" FALSE FALSE 1417466346
"188" "539519045754966017" "Home all day @ups and I guarantee your delivery guy didn't knock on my door, just stuck a note on it and left. Uncool." "thrace" FALSE FALSE 1417466338
"189" "539518059804131329" "Peggy Young decided to change her career and it is not @UPS that is at fault.  You want equal rights and you got them." "AdmiralAckbar3" FALSE FALSE 1417466103
"190" "539517685269540864" "That's what I'm talking about @UPS http://t.co/wdUwjMpZyt" "w_f_addams" FALSE FALSE 1417466014
"191" "539517586732376065" "The @UPS guy is a fricking idiot that needs to stop leaving my packages in the flipping rain!" "GayGuyRanting" FALSE FALSE 1417465991
"192" "539517389235580930" "@UPS just flew by like they were qualifying for @NASCAR " "cundpunch" FALSE FALSE 1417465943
"193" "539516962792300544" "@UPS a dollar to tape my box shut? You're that concerned about your margins?" "Hypnotic800" FALSE FALSE 1417465842
"194" "539516923533594624" "@UPS hold it down! That's not a compliment, it's an agitated demand " "chris_21_manuel" FALSE FALSE 1417465832
"195" "539516665567145985" "RT @UWSuncoast: Our @melbtampa switched uniforms from @UnitedWay to @UPS to help drivers deliver food to @RCSpinellas. #LiveUnited http://t…" "coachLV86" TRUE FALSE 1417465771
"196" "539516118537633793" "Wait tho @ my wii u being out for delivery today!!! Slay me @UPS" "pandalexa" FALSE FALSE 1417465641
"197" "539515093545783296" "guess who just buzzed with a package for us, @FedEx &amp; @FedExHelp? That's right: @UPS! You guys could learn something from them." "maccabeem" FALSE FALSE 1417465396
"198" "539514704440614912" "Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS #viastories" "BGRHYMES" FALSE FALSE 1417465303
"199" "539514616074997761" "@americngirrrl Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417465282
"200" "539514549201010688" "@mdkennedy63 Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417465266
"201" "539514479844007937" "@starchelle15 Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417465250
"202" "539514316144541697" "Be careful when shipping through @TheUPSStore.Franchise owners have no accountability when they lose/steal your items.@UPS #WishesDelivered" "BGRHYMES" FALSE FALSE 1417465211
"203" "539514124255133697" "@UPS take back @irwinxvans's package at the @sprint store at the mall http://t.co/BmpEBNMxHZ" "OfficialDavid98" FALSE FALSE 1417465165
"204" "539513993245650944" "@JohnGrahamGolf @UPS That was going to be my next guess" "OracleRio" FALSE FALSE 1417465134
"205" "539513450901553152" "@highonryan Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417465005
"206" "539513369007767552" "@koshiirra Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464985
"207" "539513328091926528" "@TheUPSStore @UPS just charged me a dollar for about 1.5' of packing tape. The ultimate cheapness! Lame UPS. Lame." "highonryan" FALSE FALSE 1417464975
"208" "539513245095034880" "Cold &amp; sad please hurry @UPS http://t.co/mKLR2MR1gB" "natamorose" FALSE FALSE 1417464955
"209" "539512997514084352" "No Tower today. @UPS botched the delivery and I can't even go to pick it up. Tomorrow is new computer day for sure then." "MitsuReiji" FALSE FALSE 1417464896
"210" "539512893168181248" "@FedExHelp @UPS I will be switching to UPS immediately for ally business shipping. I can't risk my customers business by using you" "melishill" FALSE FALSE 1417464872
"211" "539512438530789376" "Our @melbtampa switched uniforms from @UnitedWay to @UPS to help drivers deliver food to @RCSpinellas. #LiveUnited http://t.co/N4v3P09coO" "UWSuncoast" FALSE FALSE 1417464763
"212" "539512384139034625" "@amazon please make your own logistics company. I'm tired of dealing with @USPS @FedEx and @UPS. They have one job... One job!" "dearmrjack" FALSE FALSE 1417464750
"213" "539511819636072448" "@fioria Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464616
"214" "539511703932002305" "@tamelacoval Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464588
"215" "539511672546009089" "@mariadcampbell Be careful when shipping through @TheUPSStore.Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464581
"216" "539511614333263872" "@cnnmoney Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464567
"217" "539511482191728640" "@jcampss Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464535
"218" "539511400327282688" "@happynicolai Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464516
"219" "539511305389236224" "@UPS &gt;&gt;&gt; I wish for safe and happy holidays for all!  #WishesDelivered" "Gwilkiluv" FALSE FALSE 1417464493
"220" "539511140511145986" "@caradafforn Be careful when shipping through @TheUPSStore. Franchise owners have no accountability when they lose/steal your items. @UPS" "BGRHYMES" FALSE FALSE 1417464454
"221" "539510883165421570" "Strange, two @UPS drivers delivering packages out of a @Budget rental truck...are they legit? #hmmm #tistheseason" "KatieMaillet" FALSE FALSE 1417464392
"222" "539510138328338432" "@UPS is killing it lately! 2 orders from 2 different websites and both will arrive earlier than originally stated! LOVE IT. Thanks, UPS!" "Slim828" FALSE FALSE 1417464215
"223" "539510049975304192" "@UPS Thanks UPS for taking a week and a half to deliver medicine that has to be refrigerated and is only viable for 2 days outside of fridge" "marshstalker" FALSE FALSE 1417464194
"224" "539509826200805376" "@timbuk2 going bunkers with you, waiting for the @UPS to deliver it today :)" "rkruglov" FALSE FALSE 1417464140
"225" "539509749214359552" "@tbass1 @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417464122
"226" "539509718411014144" "The @UPS driver just did an amazingly thoughtful thing. He hid the obvious XMas present behind his back until he knew no kids answered! :)" "Hamsrfd" FALSE FALSE 1417464115
"227" "539509674044059648" "@appleolizer Another way for @TheUPSStore @UPS to fuck you. Creative." "BGRHYMES" FALSE FALSE 1417464104
"228" "539509547392847873" "@jonerp @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417464074
"229" "539509349438459904" "Just spoke  with #UPS supervisor I've been told they #guarantee end of the day delivery(guaranteed delivery of any day they choose) @UPS" "JackieleeakaJAX" FALSE FALSE 1417464027
"230" "539509332833230848" "RT @mrzprattt: Ridiculously annoyed at everything involved with the Reno @FedEx. Worst customer service &amp; crisis management I've ever seen.…" "comniocog" TRUE FALSE 1417464023
"231" "539509261638696960" "RT @spandalai: How @UPS uses #analytics to drive down #costs by @JDNWW http://t.co/PNBn71yhi8 via @CIOonline #bigdata" "faith6357" TRUE FALSE 1417464006
"232" "539509037591977984" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "UPS_News" TRUE FALSE 1417463952
"233" "539509022425358336" "RT @UPS: 10 years since their last white Xmas, we delivered snow to Corpus Christi. http://t.co/tK4T1M5kDs #WishesDelivered
https://t.co/ad…" "UPS_News" TRUE FALSE 1417463949
"234" "539508873858920448" "@motley_su @theupsstore @ups If you're going to admittedly lose/steal someone's stuff, at least have the integrity to pay for it." "BGRHYMES" FALSE FALSE 1417463913
"235" "539508869266145280" "@BGRHYMES I'm sad to hear that. I guess I've just had some great luck! @TheUPSStore @UPS" "Motley_Su" FALSE FALSE 1417463912
"236" "539508668665184257" "@motley_su @theupsstore @ups Best of luck. I trusted a store to #packship an item. They admittedly lost it and only offered partial refund." "BGRHYMES" FALSE FALSE 1417463864
"237" "539508412401590272" "@lisaoffutt @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463803
"238" "539508342579011584" "@BGRHYMES I've used @TheUPSStore for years &amp; have never had any trouble. @UPS" "Motley_Su" FALSE FALSE 1417463787
"239" "539508306000498688" "@ups @toysfortots_usa @salvationarmyus @bgca_clubs @theupsstore CANT WAIT!" "BGRHYMES" FALSE FALSE 1417463778
"240" "539508228225527809" "@jacobdienhart @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463759
"241" "539508183140937728" "@motley_su @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463749
"242" "539508051032932352" "@inc @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463717
"243" "539507998003982336" "I swear I've been having trouble with @UPS for 2 straight weeks and I'm seriously over it. Where tf is my package?!" "_veeezy" FALSE FALSE 1417463704
"244" "539507977691332608" "@illestmill @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463700
"245" "539507949153292288" "@only1kdb @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463693
"246" "539507914332192768" "@moberther @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463685
"247" "539507873056051200" "@aaadiscounts @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463675
"248" "539507781150470144" "@qcrebroker @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463653
"249" "539507766633955328" "@btcreek @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463649
"250" "539507741933707264" "@latisha_nicole @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463643
"251" "539507713898590208" "RT @spandalai: How @UPS uses #analytics to drive down #costs by @JDNWW http://t.co/PNBn71yhi8 via @CIOonline #bigdata" "NoSQLDigest" TRUE FALSE 1417463637
"252" "539507701601292289" "@shoppesatlv @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463634
"253" "539507625957007361" "@heidierb @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463616
"254" "539507588225044480" "@springvillecity @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463607
"255" "539507542637158401" "@pangofinancial @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463596
"256" "539507508684292096" "@dce4ldeals @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463588
"257" "539507472508407808" "@41dmbphotog @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463579
"258" "539507413058355201" "@nmstarsfootball @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463565
"259" "539507379814289408" "@paulaaestrada @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463557
"260" "539507350097649664" "@romenychamber @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463550
"261" "539507314571894784" "@alyson___marie @TheUPSStore franchises have no accountability when they lose/damage packages. Owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463542
"262" "539507214822932480" "@pinetreer @TheUPSStore franchises have no accountability when they lose/damage packages. Franchise owners also routinely deny claims. @UPS" "BGRHYMES" FALSE FALSE 1417463518
"263" "539507211379433472" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "lesaann98" TRUE FALSE 1417463517
"264" "539507095943782400" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "OnlyMe3074" TRUE FALSE 1417463489
"265" "539506976435101696" "RT @UPS: Join us tomorrow at 2 PM EST for a #TwitterChat on #GivingTuesday with @ToysforTots_USA, @SalvationArmyUS &amp; @BGCA_Clubs. #WishesDe…" "TheUPSStore" TRUE FALSE 1417463461
"266" "539506951265484800" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "ppudah" TRUE FALSE 1417463455
"267" "539506841890213888" "@UPS Hurry up with my sisters package so I can eat food" "KennethNoiseH20" FALSE FALSE 1417463429
"268" "539505765237948416" "@UPS So your response to me asking for you to take responsibility is to send me a survey? Some professionalism/efficiency/respect too much?" "becky182O" FALSE FALSE 1417463172
"269" "539505760808759297" "@UPS What's worse is how casually the lady told me if I can't come back I can change it tomorrow again but it may get lost!" "phoenixcelsior" FALSE FALSE 1417463171
"270" "539505256804388864" "@UPS Arranged my package for pick up via net friday, called &amp; got confirmation it was at \"a location\", took a cab to it, its not there..." "phoenixcelsior" FALSE FALSE 1417463051
"271" "539505235169787904" "End Game for @Uber?

Simple: To be THE Logistics Delivery Solution

Targets: @FedEx @UPS 

Thoughts:

@Recode @forrester @theinformation" "SteveMahoney_" FALSE FALSE 1417463046
"272" "539505204874706944" "@UPS Way to go leaving delivered items out in the rain. Kids birthday gifts are not at all important. Thanks a bunch. " "Teresa623" FALSE FALSE 1417463039
"273" "539505173589417984" "Shady as hell. #UPS truck backed up to a budget rental truck. What is happening @UPS  this was at 12:45 Watervliet NY http://t.co/1Bm3Hg6XUf" "YoitsTJ23" FALSE FALSE 1417463031
"274" "539505127153889281" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "nomrqxy" TRUE FALSE 1417463020
"275" "539505114428739584" "@Yagarawr @UPS don't break my new tv plz" "JCanale96" FALSE FALSE 1417463017
"276" "539505102386905088" "@OracleRio @UPS close....portable putt stations" "JohnGrahamGolf" FALSE FALSE 1417463014
"277" "539504989131898881" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "tadifho" TRUE FALSE 1417462987
"278" "539504637527601153" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "askavosr" TRUE FALSE 1417462903
"279" "539504632242794496" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "piebwtex" TRUE FALSE 1417462902
"280" "539504499875139585" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "Help4Instagram" TRUE FALSE 1417462870
"281" "539504399853572097" "Tomorrow night we welcome @UPS volunteers for our first ever volunteer event - assembling 65 wheelbarrows for PDX!!! We can't wait @UPS!" "PDXToolBank" FALSE FALSE 1417462847
"282" "539504390940659712" "@JohnGrahamGolf @UPS Ribeye steaks? Alignment sticks? Power bracelets? Husky levels? Staff bags?" "OracleRio" FALSE FALSE 1417462844
"283" "539504245632802816" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "cvletuxh" TRUE FALSE 1417462810
"284" "539503753242877952" "Come on @UPS delivery, You have something on that truck I really want before I fly out today. You've got an hour left." "JohnGrahamGolf" FALSE FALSE 1417462692
"285" "539503188861521921" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "ismihake" TRUE FALSE 1417462558
"286" "539503079188865025" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "WebTraffickers" TRUE FALSE 1417462532
"287" "539502948116488192" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "UniversalBuzzes" TRUE FALSE 1417462500
"288" "539502933990473728" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "premslata" TRUE FALSE 1417462497
"289" "539502802956206081" "Cyber monday bout to fuck my ups game up. #bringontheboxes @UPS" "Yagarawr" FALSE FALSE 1417462466
"290" "539502249639428096" "Our #WishesDelivered mobile documentary for @UPS continues with these great pots by @littlepurplecow in Orlando. 
https://t.co/T2MQgIItnt" "SionFullana" FALSE FALSE 1417462334
"291" "539502201732104192" "RT @UPSPolicy: All of @UPS is proud to lend a hand! @GovChristie @UPSers #SeasonOfService #WishesDelivered" "DoinicJordon" TRUE FALSE 1417462323
"292" "539502045502668800" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "ncenczus" TRUE FALSE 1417462285
"293" "539501799745781761" "Want to save money? Who doesn't? Well @UPS is helping us out w/ 30% off shipping! Get the details -&gt; http://t.co/EqbqKuNgej #YoureWelcome" "WBECSouth" FALSE FALSE 1417462227
"294" "539501643343986689" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "osdkush026" TRUE FALSE 1417462189
"295" "539501385750835201" "How @UPS uses #analytics to drive down #costs by @JDNWW http://t.co/PNBn71yhi8 via @CIOonline #bigdata" "spandalai" FALSE FALSE 1417462128
"296" "539501356303015936" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "WildRetweeters" TRUE FALSE 1417462121
"297" "539501320374210560" "RT @weyhrauchlaw: PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UP…" "ouklynba" TRUE FALSE 1417462112
"298" "539500459615326208" "The @UPS Foundation will award more than $2.4 million to nonprofit organizations focused on volunteering. #ProudUPSer http://t.co/RqyG3iyYRF" "jeremy_cma" FALSE FALSE 1417461907
"299" "539500103166603264" "@sprint Why the fuck do you use @ups as your delivery? Is it because they're cheaper than @FedEx because quality wise they suck ass" "zouiall_tamera" FALSE FALSE 1417461822
"300" "539500027668746240" "PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2  @UPS @UPSHelp @UPS_News" "weyhrauchlaw" FALSE FALSE 1417461804
"301" "539499177693413376" "How @UPS is using #analytics to drive down costs and increase operating efficiencies http://t.co/qJjHiRC8Dm via @JDNWW" "ISpeakAnalytics" FALSE FALSE 1417461602
"302" "539498833232023552" "OMFG KYS YOU'RE THE WORST FUCKING SERVICE EVER @UPS" "zouiall_tamera" FALSE FALSE 1417461519
"303" "539498341399539712" "RT @BGCA_Clubs: How do you give back? Join #BGCA, @UPS @ToysforTots_USA @SalvationArmyUS for the #WishesDelivered #GivingTuesday chat tomor…" "SalvationArmyUS" TRUE FALSE 1417461402
"304" "539497977631764481" "How do you give back? Join #BGCA, @UPS @ToysforTots_USA @SalvationArmyUS for the #WishesDelivered #GivingTuesday chat tomorrow at 2 pm ET!" "BGCA_Clubs" FALSE FALSE 1417461315
"305" "539497221247758336" "Thank you @UPSHelp @UPS for taking extra money for delivery today but leaving my package behind. Thank God it's not medicine." "JQMSolutions" FALSE FALSE 1417461135
"306" "539497204638310400" "phuck u @ups for the multiple scheduled delivery changes and then not even showing up during said rescheduled time. #annoyed" "SnobbyGyrl" FALSE FALSE 1417461131
"307" "539497150866915328" "Ridiculously annoyed at everything involved with the Reno @FedEx. Worst customer service &amp; crisis management I've ever seen. @UPS for life." "mrzprattt" FALSE FALSE 1417461118
"308" "539496744841519105" "PILOTS, the FAA is trying to hoodwink u. Don't fall for the HIMS scam. Know your rights! http://t.co/WNA6Nf2Qj2 #FAA @UPS @UPSHelp @UPS_News" "weyhrauchlaw" FALSE FALSE 1417461021
"309" "539496633747402752" "@UPS package car driver parked in bike lane by @EmoryUniversity. Kept unloading after I said illegal. Finally moved. http://t.co/doliyTJ1Dj" "PattieBaker" FALSE FALSE 1417460995
"310" "539496517313503232" "So that @UPS van that kept driving past never did actually deliver my parcel. Hate waiting in all day for nothing." "Martenface" FALSE FALSE 1417460967
"311" "539496014395506688" "@amazon @UPS I'm not mad, I'm just disappointed http://t.co/deNzGTcqDa" "ticotopmodel" FALSE FALSE 1417460847
"312" "539495921139351552" "@UPS The small business from had no problem helping me out and it wasn't their problem, it's yours @cbcmarketplace" "EcoChicTO" FALSE FALSE 1417460825
"313" "539495006219022336" "dang it @UPS, how do you always know to deliver a package precisely the time i'm in the shower :(" "walkmasterflex" FALSE FALSE 1417460607
"314" "539494786060017664" "@UPS not sure how you operate in #Canada when you cannot deliver during the #extremeweather we had Friday #sunny #bareroads" "EcoChicTO" FALSE FALSE 1417460554
"315" "539494765340139521" "RT @tim2pt0: Women Who Work

@UPS is heading to the SCOTUS to fight for their right to discriminate against pregnant women. http://t.co/o1D…" "OpusBloom" TRUE FALSE 1417460550
"316" "539494646658125824" "@UPS Thank you for outstanding customer service on the phone today &amp; look fwd to finding out what the tracer on the pkg shows." "JLPisJLPisJLP" FALSE FALSE 1417460521
"317" "539494512796499969" "Free calendar with #holiday shipping deadlines: http://t.co/nA9oWBxIF6 Get it there by Dec 25. @UPS @USPS @FedEx. http://t.co/3ZDpSDZ0Le" "ShipWorks" FALSE FALSE 1417460489
