"id" "text" "screenname" "isretweet" "retweeted" "created"
"303" "540267111596445697" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "logan_yartz" TRUE FALSE 1417644691
"304" "540267005983457280" "@UPS omg how cute  @joshuapettyy" "Cara_Perkins" FALSE FALSE 1417644666
"305" "540266904540434432" "I've been patiently waiting all day for @UPS to deliver me my shoes. " "TuPapi__" FALSE FALSE 1417644642
"306" "540266881715015681" "RT @UPS: MX has a $507 bn import-export market. See a panel of experts discuss how businesses can leverage this opportunity: http://t.co/Gx…" "pointgigs" TRUE FALSE 1417644636
"307" "540266810994860033" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "molly_dworsky" TRUE FALSE 1417644620
"308" "540266545515999232" "Why I always ship with @UPS and the @USPS  will not exist in 20 years. @WWLTV #getyouracttogether #beeninline4ever http://t.co/sRFABSV7Ov" "datgirlnola1" FALSE FALSE 1417644556
"309" "540266508388405248" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "blondemermaid94" TRUE FALSE 1417644547
"310" "540266506076958720" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "omgitshauru" TRUE FALSE 1417644547
"311" "540266470123790336" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "kymberlirodgers" TRUE FALSE 1417644538
"312" "540266296852905985" "The location of the #ldnont @UPS Customer Centre is as inconvenient as their residential delivery times. #frustrating" "travisdolynny" FALSE FALSE 1417644497
"313" "540266211817189377" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "rosieemar" TRUE FALSE 1417644477
"314" "540266088848982016" "RT @1momof5: It's the time of year to reach out to others &amp; wish for something selfless &amp; meaningful. @UPS #WishesDelivered #ad http://t.co…" "ssavvyliving" TRUE FALSE 1417644447
"315" "540266053855883265" "I suggest @Bose change their order delivery company. @UPS let me down massively today. Hubbie's 40th b'day pressie not delivered :o(" "dotandcrossuk" FALSE FALSE 1417644439
"316" "540266000378515459" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "tomtully227" TRUE FALSE 1417644426
"317" "540265832174350338" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Michelle3393" TRUE FALSE 1417644386
"318" "540265805628579841" "RT @ACLU: When pregnant Peggy Young asked @UPS for light-duty, mgmt refused her reasonable request. Today they're at #SCOTUS https://t.co/5…" "malimuffinbaby_" TRUE FALSE 1417644380
"319" "540265798116581376" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "SugarShane8_" TRUE FALSE 1417644378
"320" "540265699122626560" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "brandoncoder21" TRUE FALSE 1417644354
"321" "540265682491826177" "Got the text from @UPS that my Posh order was delivered &amp; almost died at work! Just opened my Gender Bender! EXCITED! http://t.co/c8n2eQKgIN" "ChicGeekMelanie" FALSE FALSE 1417644351
"322" "540265677463224321" "#StandWithPeggy and stop pregnant workers from losing their jobs: http://t.co/jvUwDksR26 via @AFSCME #1u
@UPS did wrong by her" "CBAStepUp" FALSE FALSE 1417644349
"323" "540265376178008064" "Fuck @UPS @UPSHelp! Y'all just blow the fuck out of me!!! " "_YungMani" FALSE FALSE 1417644277
"324" "540265299887812608" "Hey @UPS I'm sure there's a good reason that my package from NJ to Pittsburgh is halfway into Ohio now. http://t.co/A5UgyKRKzo" "JoshuaHaupt" FALSE FALSE 1417644259
"325" "540265175627350017" "10pm: am I right to assume that @UPS are not going to deliver my parcel today? #verydisappointed Using @myhermes or @YodelOnline next time." "dotandcrossuk" FALSE FALSE 1417644230
"326" "540265160787902464" ".@UPS is official logistics partner for #U2 #U2ieTOUR  #Sponsorship  http://t.co/96X3KjnjzK" "LanceASchart" FALSE FALSE 1417644226
"327" "540265154319896576" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "chloeh1927" TRUE FALSE 1417644225
"328" "540265016599908352" "Pregnancy Discrimination Case Reaches Supreme Court vs UPS
@UPS #pregnancydiscrimination  #sumpremecourt
http://t.co/5edeB3NX8S" "TheGHReport" FALSE FALSE 1417644192
"329" "540264911793049600" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "blt181" TRUE FALSE 1417644167
"330" "540264652627009536" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "itscindy_" TRUE FALSE 1417644105
"331" "540264480400482304" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "cameronm1002" TRUE FALSE 1417644064
"332" "540264388494917634" "hate @UPS so freaking much" "fabalyssa_" FALSE FALSE 1417644042
"333" "540264334966788097" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "DyessKelsey" TRUE FALSE 1417644029
"334" "540264264859410432" "RT @1momof5: It's the time of year to reach out to others &amp; wish for something selfless &amp; meaningful. @UPS #WishesDelivered #ad http://t.co…" "dentistmel" TRUE FALSE 1417644013
"335" "540264111452717056" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "tite50" TRUE FALSE 1417643976
"336" "540264078422179840" "Is @UPS even trying deliveries anymore? \"Customer unavailable...\" while I sat in living room to ringing absence of door bells. 4x now!" "ephonious" FALSE FALSE 1417643968
"337" "540263910704955392" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "kylemillennial" TRUE FALSE 1417643928
"338" "540263730072653824" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "marcelenavarro" TRUE FALSE 1417643885
"339" "540263726218493952" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "_MickeyMeeks" TRUE FALSE 1417643884
"340" "540263637186015232" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "TrevyyTrev" TRUE FALSE 1417643863
"341" "540263397934104577" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "hadleylynn99" TRUE FALSE 1417643806
"342" "540263210507452418" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "brinkleyyann" TRUE FALSE 1417643761
"343" "540262880776839168" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "babe_evanne" TRUE FALSE 1417643683
"344" "540262574340595712" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "GrandpaRoosen" TRUE FALSE 1417643609
"345" "540262526068719616" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Jae_Roee" TRUE FALSE 1417643598
"346" "540261910189731841" "If this vid doesn't tug at your heart strings then you're probably a robot. Watch this @UPS spot w/ \"Now &amp; Forever.\" http://t.co/x5mrvpzGSH" "WCProdMusic" FALSE FALSE 1417643451
"347" "540261837401751552" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "ivivstout" TRUE FALSE 1417643434
"348" "540261807991320576" "@ups has lost a pkg B4 they just deliver to the wrong address This time they lost ppl paycheck #upscantdeliver, #upslosepackages" "MontasyComics" FALSE FALSE 1417643427
"349" "540261798163644416" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "NicWise" TRUE FALSE 1417643424
"350" "540261663685894145" "No pregnant woman should ever be forced out of her job. #IStandWithPeggy #SCOTUS @UPS" "zanaru" FALSE FALSE 1417643392
"351" "540261556118765568" "@NicolePowell2 @SalvationArmyUS @UPS  Nicole…have you read this article https://t.co/r2CSqj1AqU" "ACTwithLainy" FALSE FALSE 1417643367
"352" "540261485726171136" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "leymariee_" TRUE FALSE 1417643350
"353" "540261457737170946" "@UPS why does it say before 3pm if it's NEVER here by 3pm? 4th time left work early to be disappointed. http://t.co/2qkD2kvZQl" "KevinKotchavar" FALSE FALSE 1417643343
"354" "540261292452245506" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "MkStreit" TRUE FALSE 1417643304
"355" "540261182787960833" "RT @tyszal: Friendly reminder not to use @UPS this holiday season as they deliver nothing but disappointment and aggravation." "rxalfrixnds" TRUE FALSE 1417643278
"356" "540261069688938496" "Really not happy with @ups and @amazon right now.  Need a package by Friday and used prime 12/1 and not sure will be here cc. @UPSHelp" "sajohnson05" FALSE FALSE 1417643251
"357" "540260660802625536" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "macktowers" TRUE FALSE 1417643153
"358" "540260624329359360" ".@UPS: a giant hassle. the actual recipient of the package had to come by the office to pick it up. not gonna use them in the future." "tolar" FALSE FALSE 1417643145
"359" "540260195012997120" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "HoesSAy_soto" TRUE FALSE 1417643042
"360" "540260017199677440" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "_JusttCarloss" TRUE FALSE 1417643000
"361" "540259959934820352" "My daily conversation with @UPS http://t.co/TvEBp2B24h" "Tyler_Adams" FALSE FALSE 1417642986
"362" "540259842364289025" "@UPS you're customer service is unacceptable and the fact that I have to physically write a letter to file a complaint is absurd." "Mudchix" FALSE FALSE 1417642958
"363" "540259746612129792" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "kikabee16" TRUE FALSE 1417642935
"364" "540259713582374913" "This is the third time in 2 months I've had to make complaints on my @ups driver. How many more will it take before he get his act together?" "TheModCity" FALSE FALSE 1417642927
"365" "540259581738614784" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "MrTayTaySwift" TRUE FALSE 1417642896
"366" "540259505905205248" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Coopiedoopiee" TRUE FALSE 1417642878
"367" "540259443741831168" "@UPS how comes at 5:41 you tell me there's carrier delay and gonna deliver 2moro. I took a day off to receive the package. Explain please?!" "aamirfallil" FALSE FALSE 1417642863
"368" "540259416076201984" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "KatieBarthel99" TRUE FALSE 1417642856
"369" "540259380914974720" "Cool @UPS Commercial featuring #CCTX #SOTX https://t.co/nDn4vnz62g" "ric3r" FALSE FALSE 1417642848
"370" "540258992476270592" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "clima_xc" TRUE FALSE 1417642755
"371" "540258711839571968" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "embregan" TRUE FALSE 1417642689
"372" "540258528049377281" "@UPS  you guys hiring in Inglewood lol" "SadGirl94z" FALSE FALSE 1417642645
"373" "540258503105855488" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "bonillaaaaaaaa" TRUE FALSE 1417642639
"374" "540258251024379904" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "emjer29" TRUE FALSE 1417642579
"375" "540258109214957568" "RT @BiviBag_ADV: Dear @UPS \"The street number is incorrect. This may delay delivery. We're attempting to update the address.\" 1/2" "jyeags86" TRUE FALSE 1417642545
"376" "540258092915888128" "RT @BiviBag_ADV: Dear @UPS It's been the same address for the last 124 years and every other parcel company in the UK gets here 2/2" "jyeags86" TRUE FALSE 1417642541
"377" "540258011286343680" "RT @BiviBag_ADV: @UPS Since I've paid for a 2 day delivery - and you haven't delivered, that seems like a breach of contract. 1/2" "jyeags86" TRUE FALSE 1417642522
"378" "540257961969745920" "RT @kaciekamalani: Bye @ups you suck" "jyeags86" TRUE FALSE 1417642510
"379" "540257792896946177" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Licaa044" TRUE FALSE 1417642469
"380" "540257776325644288" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "caseyjo44" TRUE FALSE 1417642466
"381" "540257665100689408" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "EllieMRoss" TRUE FALSE 1417642439
"382" "540257575775010816" "RT @1momof5: It's the time of year to reach out to others &amp; wish for something selfless &amp; meaningful. @UPS #WishesDelivered #ad http://t.co…" "kellystilwell" TRUE FALSE 1417642418
"383" "540257338029252609" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "SamanaGerard" TRUE FALSE 1417642361
"384" "540257178335326208" "Ugh though id get my package by 3pm..frustrated @ups" "TRUExFAITH" FALSE FALSE 1417642323
"385" "540257148681605120" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "EmmaDeFlumeri" TRUE FALSE 1417642316
"386" "540256925708214272" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Spenny77" TRUE FALSE 1417642263
"387" "540256786323087360" "RT @BridgetBelfield: One of my favorite #client campaigns ever. #WishesDelivered https://t.co/kg5qtBkzh7 (via @UPS) What's your wish? https…" "Chuspinto" TRUE FALSE 1417642230
"388" "540256711756763136" "@UPS working people are not home at 1 o clock in the afternoon to receive packages. I need my shit!" "NixonOnTheTrack" FALSE FALSE 1417642212
"389" "540256668764745728" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "daylan_fritzoni" TRUE FALSE 1417642201
"390" "540256551035215872" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "BabyRennn" TRUE FALSE 1417642173
"391" "540256530697035776" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "matthewjwhelan" TRUE FALSE 1417642169
"392" "540256511025369089" "RT @CoralieSeright: AD: I wish my whole family could be together for Christmas. It would be great to see everyone. #WishesDelivered @UPS ht…" "themomjen" TRUE FALSE 1417642164
"393" "540256456411734016" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Sonof_theKing" TRUE FALSE 1417642151
"394" "540256200227840000" "I want now my packet :( #UPS @UPS" "gabrielaIR" FALSE FALSE 1417642090
"395" "540256181034700801" "RT @WilliamMckezie: I have a new found respect for @UPS check this out. https://t.co/27PUnTzHdN" "Liv2016_" TRUE FALSE 1417642085
"396" "540256162575560704" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "jordyn_taylor9" TRUE FALSE 1417642081
"397" "540256084167233536" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Rleeds28" TRUE FALSE 1417642062
"398" "540256063896190976" "RT @UPS: Carson, 4, wants to be like his UPS driver, Ernie. So we gave him his wish. http://t.co/LjnVxMfTGC #WishesDelivered
https://t.co/0…" "Kevin_all_day" TRUE FALSE 1417642057
"399" "540256013514211329" "RT @CoralieSeright: AD: I wish my whole family could be together for Christmas. It would be great to see everyone. #WishesDelivered @UPS ht…" "grownandhealthy" TRUE FALSE 1417642045
"400" "540255950633197568" "RT @UPS: This just in. We are the Official Logistics and Sustainability Provider of the @U2 iNNOCENCE + eXPERIENCE Tour 2015: http://t.co/S…" "UPS_News" TRUE FALSE 1417642030
